feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ann1	gene:ENSSSAG00075015515	.	ann2	gene:ENSSSAG00000088289	.	best_coding=Yellow;best_jaccard_cds_phase=0.8826;best_jaccard_exon=0.4008;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=5860;note_split_or_merge_A=2;overlap_bp=1078;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015515	.	ann2	gene:ENSSSAG00000078608	.	antisense_overlap=0.0475;class=NotMapped;class_initial=NotMapped;exon_union_bp=3682;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=175;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015495	.	ann2	gene:ENSSSAG00000078608	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9847;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2788;note_split_or_merge_B=2;overlap_bp=2184;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015526	.	ann2	gene:ENSSSAG00000078619	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9340;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1768;overlap_bp=975;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015575	.	ann2	gene:ENSSSAG00000078638	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8666;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=10623;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=3352;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015624	.	ann2	gene:ENSSSAG00000078638	.	antisense_overlap=0.0867;class=NotMapped;class_initial=NotMapped;exon_union_bp=10623;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=921;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015575	.	ann2	gene:ENSSSAG00000078726	.	antisense_overlap=0.1138;class=NotMapped;class_initial=NotMapped;exon_union_bp=4931;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=561;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015624	.	ann2	gene:ENSSSAG00000078726	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3959;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2140;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=921;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015979	.	ann2	gene:ENSSSAG00000122113	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8719;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3512;overlap_bp=1362;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016004	.	ann2	gene:ENSSSAG00000078746	.	best_coding=Green;best_jaccard_cds_phase=0.9684;best_jaccard_exon=0.7349;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6875;overlap_bp=3268;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016046	.	ann2	gene:ENSSSAG00000078766	.	best_coding=Red;best_jaccard_cds_phase=0.1461;best_jaccard_exon=0.2323;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1184;overlap_bp=275;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016068	.	ann2	gene:ENSSSAG00000078775	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.8918;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=342;overlap_bp=305;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016079	.	ann2	gene:ENSSSAG00000078781	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.3128;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=6334;overlap_bp=1190;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016103	.	ann2	gene:ENSSSAG00000078793	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9975;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2980;note_split_or_merge_B=2;overlap_bp=1006;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075016140	.	ann2	gene:ENSSSAG00000078793	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0115;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=3945;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=39;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075016140	.	ann2	gene:ENSSSAG00000078816	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9305;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1094;note_split_or_merge_A=2;overlap_bp=1018;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016153	.	ann2	gene:ENSSSAG00000078819	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8328;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=957;overlap_bp=797;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075019210	.	ann2	gene:ENSSSAG00000101238	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4470;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3693;overlap_bp=1162;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016157	.	ann2	gene:ENSSSAG00000117066	.	best_coding=Yellow;best_jaccard_cds_phase=0.8542;best_jaccard_exon=0.3710;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4233;overlap_bp=1110;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016185	.	ann2	gene:ENSSSAG00000083542	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6380;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1022;overlap_bp=652;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016211	.	ann2	gene:ENSSSAG00000078859	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.2895;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=8029;note_split_or_merge_B=3;overlap_bp=1845;partner_countA=1;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075016218	.	ann2	gene:ENSSSAG00000078859	.	best_coding=Red;best_jaccard_cds_phase=0.3180;best_jaccard_exon=0.2449;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=8404;note_split_or_merge_B=3;overlap_bp=1429;partner_countA=1;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075016244	.	ann2	gene:ENSSSAG00000078859	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.4924;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=8074;note_split_or_merge_B=3;overlap_bp=1580;partner_countA=1;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075017056	.	ann2	gene:ENSSSAG00000053956	.	best_coding=Yellow;best_jaccard_cds_phase=0.9706;best_jaccard_exon=0.8831;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7223;overlap_bp=2577;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017997	.	ann2	gene:ENSSSAG00000078926	.	best_coding=Yellow;best_jaccard_cds_phase=0.8466;best_jaccard_exon=0.4062;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=6869;overlap_bp=2744;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018017	.	ann2	gene:ENSSSAG00000087814	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3832;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5715;note_split_or_merge_A=2;overlap_bp=2190;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018017	.	ann2	gene:ENSSSAG00000078980	.	antisense_overlap=0.1555;class=NotMapped;class_initial=NotMapped;exon_union_bp=11815;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1837;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075018022	.	ann2	gene:ENSSSAG00000078980	.	best_coding=Yellow;best_jaccard_cds_phase=0.8177;best_jaccard_exon=0.7566;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=11462;note_split_or_merge_B=2;overlap_bp=4476;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075018053	.	ann2	gene:ENSSSAG00000079724	.	best_coding=Green;best_jaccard_cds_phase=0.9895;best_jaccard_exon=0.8534;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5224;overlap_bp=3511;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018071	.	ann2	gene:ENSSSAG00000115235	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0630;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=3690;note_split_or_merge_A=3;overlap_bp=224;partner_countA=3;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018071	.	ann2	gene:ENSSSAG00000079801	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7976;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5126;note_split_or_merge_A=3;overlap_bp=2960;partner_countA=3;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018084	.	ann2	gene:ENSSSAG00000080399	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5757;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2856;overlap_bp=1104;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018071	.	ann2	gene:ENSSSAG00000095165	.	antisense_overlap=0.0778;class=NotMapped;class_initial=NotMapped;exon_union_bp=23525;note_antisense_conflict=1;note_split_or_merge_A=3;note_split_or_merge_B=3;overlap_bp=1831;partner_countA=3;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075018081	.	ann2	gene:ENSSSAG00000095165	.	best_coding=Yellow;best_jaccard_cds_phase=0.9355;best_jaccard_exon=0.4370;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=21793;note_split_or_merge_B=3;overlap_bp=3089;partner_countA=1;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075018102	.	ann2	gene:ENSSSAG00000095165	.	antisense_overlap=0.0083;class=NotMapped;class_initial=NotMapped;exon_union_bp=26610;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=222;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075018102	.	ann2	gene:ENSSSAG00000009103	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7809;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6621;note_split_or_merge_A=2;overlap_bp=4605;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018119	.	ann2	gene:ENSSSAG00000108641	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8565;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2042;overlap_bp=1749;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018122	.	ann2	gene:ENSSSAG00000019850	.	best_coding=Yellow;best_jaccard_cds_phase=0.7735;best_jaccard_exon=0.8420;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2845;overlap_bp=1991;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018127	.	ann2	gene:ENSSSAG00000038397	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4971;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1223;note_split_or_merge_A=2;overlap_bp=736;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018127	.	ann2	gene:ENSSSAG00000038615	.	antisense_overlap=0.1945;class=NotMapped;class_initial=NotMapped;exon_union_bp=2921;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=568;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075018134	.	ann2	gene:ENSSSAG00000038615	.	best_coding=Yellow;best_jaccard_cds_phase=0.9000;best_jaccard_exon=0.7934;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=2957;note_split_or_merge_B=2;overlap_bp=1490;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075018140	.	ann2	gene:ENSSSAG00000039683	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9616;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4801;overlap_bp=2857;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075019230	.	ann2	gene:ENSSSAG00000106284	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1685;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5429;note_split_or_merge_B=2;overlap_bp=265;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075017992	.	ann2	gene:ENSSSAG00000106284	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0706;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=6932;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=241;partner_countA=2;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075017992	.	ann2	gene:ENSSSAG00000104551	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7360;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1822;note_split_or_merge_A=2;overlap_bp=1341;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018149	.	ann2	gene:ENSSSAG00000039746	.	best_coding=Green;best_jaccard_cds_phase=0.9990;best_jaccard_exon=0.5120;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4009;overlap_bp=1862;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017070	.	ann2	gene:ENSSSAG00000098176	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9599;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1747;overlap_bp=1677;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075017838	.	ann2	gene:ENSSSAG00000068332	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7178;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1598;overlap_bp=1147;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015248	.	ann2	gene:ENSSSAG00000084331	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3297;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4971;note_split_or_merge_A=2;overlap_bp=1265;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015248	.	ann2	gene:ENSSSAG00000039965	.	antisense_overlap=0.0323;class=NotMapped;class_initial=NotMapped;exon_union_bp=4737;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=153;partner_countA=2;partner_countB=3;strand_match=0
gene	ann1	gene:ENSSSAG00075015262	.	ann2	gene:ENSSSAG00000039965	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2566;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1898;note_split_or_merge_B=3;overlap_bp=487;partner_countA=1;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075015253	.	ann2	gene:ENSSSAG00000039965	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.1235;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=8095;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=1000;partner_countA=2;partner_countB=3;strand_match=1
gene	ann1	gene:ENSSSAG00075015253	.	ann2	gene:ENSSSAG00000115878	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7321;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=13052;note_split_or_merge_A=2;overlap_bp=7197;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015328	.	ann2	gene:ENSSSAG00000039984	.	best_coding=Red;best_jaccard_cds_phase=0.4792;best_jaccard_exon=0.3558;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1293;note_split_or_merge_A=2;overlap_bp=460;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015325	.	ann2	gene:ENSSSAG00000107011	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2107;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3858;note_split_or_merge_B=2;overlap_bp=659;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015328	.	ann2	gene:ENSSSAG00000107011	.	antisense_overlap=0.0951;class=NotMapped;class_initial=NotMapped;exon_union_bp=3943;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=375;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015091	.	ann2	gene:ENSSSAG00000040125	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3554;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5312;overlap_bp=1218;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016571	.	ann2	gene:ENSSSAG00000040147	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5560;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4445;overlap_bp=1952;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075016579	.	ann2	gene:ENSSSAG00000068404	.	best_coding=Red;best_jaccard_cds_phase=0.0559;best_jaccard_exon=0.6759;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4772;overlap_bp=2866;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015775	.	ann2	gene:ENSSSAG00000082142	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3503;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=6132;note_split_or_merge_A=2;overlap_bp=2146;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015775	.	ann2	gene:ENSSSAG00000120981	.	antisense_overlap=0.1557;class=NotMapped;class_initial=NotMapped;exon_union_bp=6129;note_antisense_conflict=1;note_split_or_merge_A=2;overlap_bp=954;partner_countA=2;partner_countB=1;strand_match=0
gene	ann1	gene:ENSSSAG00075015790	.	ann2	gene:ENSSSAG00000040480	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8138;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1631;note_split_or_merge_A=2;overlap_bp=1121;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015790	.	ann2	gene:ENSSSAG00000040536	.	antisense_overlap=0.1194;class=NotMapped;class_initial=NotMapped;exon_union_bp=10703;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=1278;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015804	.	ann2	gene:ENSSSAG00000040536	.	best_coding=Yellow;best_jaccard_cds_phase=0.7945;best_jaccard_exon=0.2916;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=10912;note_split_or_merge_B=2;overlap_bp=1687;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015835	.	ann2	gene:ENSSSAG00000040561	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7807;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2328;overlap_bp=1770;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015847	.	ann2	gene:ENSSSAG00000040623	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8061;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4411;overlap_bp=3110;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015874	.	ann2	gene:ENSSSAG00000081831	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6437;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4443;overlap_bp=2860;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015912	.	ann2	gene:ENSSSAG00000041648	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7871;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4965;overlap_bp=1611;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015961	.	ann2	gene:ENSSSAG00000089562	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2039;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1687;overlap_bp=344;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015969	.	ann2	gene:ENSSSAG00000041678	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4986;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1073;overlap_bp=535;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015891	.	ann2	gene:ENSSSAG00000098103	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4590;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=1629;note_split_or_merge_A=2;overlap_bp=777;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075015891	.	ann2	gene:ENSSSAG00000041719	.	antisense_overlap=0.0251;class=NotMapped;class_initial=NotMapped;exon_union_bp=4857;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=122;partner_countA=2;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075015899	.	ann2	gene:ENSSSAG00000041719	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.8181;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4604;note_split_or_merge_B=2;overlap_bp=3238;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015906	.	ann2	gene:ENSSSAG00000090164	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5549;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2141;overlap_bp=1188;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018159	.	ann2	gene:ENSSSAG00000041777	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9410;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=3655;note_split_or_merge_A=2;overlap_bp=1749;partner_countA=2;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018159	.	ann2	gene:ENSSSAG00000122253	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0207;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=21604;note_split_or_merge_A=2;note_split_or_merge_B=4;overlap_bp=680;partner_countA=2;partner_countB=4;strand_match=1
gene	ann1	gene:ENSSSAG00075018538	.	ann2	gene:ENSSSAG00000122253	.	best_coding=Green;best_jaccard_cds_phase=0.9861;best_jaccard_exon=0.7778;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=19857;note_split_or_merge_B=4;overlap_bp=1594;partner_countA=1;partner_countB=4;strand_match=1
gene	ann1	gene:ENSSSAG00075018546	.	ann2	gene:ENSSSAG00000122253	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.2850;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=19857;note_split_or_merge_B=4;overlap_bp=5189;partner_countA=1;partner_countB=4;strand_match=1
gene	ann1	gene:ENSSSAG00075018553	.	ann2	gene:ENSSSAG00000122253	.	antisense_overlap=0.0044;class=NotMapped;class_initial=NotMapped;exon_union_bp=21793;note_antisense_conflict=1;note_split_or_merge_A=3;note_split_or_merge_B=4;overlap_bp=96;partner_countA=3;partner_countB=4;strand_match=0
gene	ann1	gene:ENSSSAG00075018555	.	ann2	gene:ENSSSAG00000107599	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1917;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=8127;overlap_bp=1558;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018553	.	ann2	gene:ENSSSAG00000112467	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3960;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=4971;note_split_or_merge_A=3;overlap_bp=1341;partner_countA=3;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018559	.	ann2	gene:ENSSSAG00000104668	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1384;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=730;overlap_bp=101;partner_countA=1;partner_countB=1;strand_match=1
gene	ann1	gene:ENSSSAG00075018553	.	ann2	gene:ENSSSAG00000043247	.	antisense_overlap=0.2075;class=NotMapped;class_initial=NotMapped;exon_union_bp=6541;note_antisense_conflict=1;note_split_or_merge_A=3;note_split_or_merge_B=2;overlap_bp=1357;partner_countA=3;partner_countB=2;strand_match=0
gene	ann1	gene:ENSSSAG00075018561	.	ann2	gene:ENSSSAG00000043247	.	best_coding=Green;best_jaccard_cds_phase=0.9880;best_jaccard_exon=0.9054;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5866;note_split_or_merge_B=2;overlap_bp=3189;partner_countA=1;partner_countB=2;strand_match=1
gene	ann1	gene:ENSSSAG00075015193	.	ann2	gene:ENSSSAG00000044690	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8983;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5456;overlap_bp=3846;partner_countA=1;partner_countB=1;strand_match=1
