feature	annA	geneA	txA	annB	geneB	txB	stats
gene	ens_lift	gene:ENSSSAG00000068272	.	ens_native	gene:ENSSSAG00000068272	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6540;overlap_bp=2272;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068375	.	ens_native	gene:ENSSSAG00000081467	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7800;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6183;overlap_bp=4039;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068460	.	ens_native	gene:ENSSSAG00000068460	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9221;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2522;overlap_bp=1957;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068468	.	ens_native	gene:ENSSSAG00000119187	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1210;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5999;overlap_bp=726;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068473	.	ens_native	gene:ENSSSAG00000068473	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2444;overlap_bp=2420;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068476	.	ens_native	gene:ENSSSAG00000068476	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1357;overlap_bp=1357;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068485	.	ens_native	gene:ENSSSAG00000081069	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5526;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4151;overlap_bp=2294;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068489	.	ens_native	gene:ENSSSAG00000068489	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=411;overlap_bp=411;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068491	.	ens_native	gene:ENSSSAG00000068491	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6388;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=8132;overlap_bp=1897;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068505	.	ens_native	gene:ENSSSAG00000113659	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.1615;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3960;overlap_bp=552;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068508	.	ens_native	gene:ENSSSAG00000068508	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=987;overlap_bp=987;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068511	.	ens_native	gene:ENSSSAG00000113440	.	best_coding=Yellow;best_jaccard_cds_phase=0.9696;best_jaccard_exon=0.9696;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=987;overlap_bp=957;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000068516	.	ens_native	gene:ENSSSAG00000110345	.	best_coding=Yellow;best_jaccard_cds_phase=0.7423;best_jaccard_exon=0.4213;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1996;overlap_bp=841;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000050282	.	ens_native	gene:ENSSSAG00000050282	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6685;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=10920;note_split_or_merge_A=2;overlap_bp=6792;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000066871	.	ens_native	gene:ENSSSAG00000066871	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.2420;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=690;overlap_bp=167;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000050282	.	ens_native	gene:ENSSSAG00000097932	.	antisense_overlap=0.0307;class=NotMapped;class_initial=NotMapped;exon_union_bp=8067;note_antisense_conflict=1;note_split_or_merge_A=2;overlap_bp=248;partner_countA=2;partner_countB=1;strand_match=0
gene	ens_lift	gene:ENSSSAG00000066879	.	ens_native	gene:ENSSSAG00000066879	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3703;overlap_bp=2308;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067506	.	ens_native	gene:ENSSSAG00000067506	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7520;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5877;note_split_or_merge_A=2;overlap_bp=4627;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067506	.	ens_native	gene:ENSSSAG00000067509	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0281;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=6532;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=128;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067509	.	ens_native	gene:ENSSSAG00000067509	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=783;note_split_or_merge_B=2;overlap_bp=783;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067511	.	ens_native	gene:ENSSSAG00000067511	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5520;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5183;note_split_or_merge_B=2;overlap_bp=1269;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067526	.	ens_native	gene:ENSSSAG00000067511	.	antisense_overlap=0.0085;class=NotMapped;class_initial=NotMapped;exon_union_bp=10860;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=92;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000067526	.	ens_native	gene:ENSSSAG00000067526	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9691;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=7440;note_split_or_merge_A=2;overlap_bp=3237;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067744	.	ens_native	gene:ENSSSAG00000067744	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5887;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=7608;overlap_bp=2682;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067754	.	ens_native	gene:ENSSSAG00000067754	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4672;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3228;overlap_bp=1494;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000067836	.	ens_native	gene:ENSSSAG00000067836	.	best_coding=Green;best_jaccard_cds_phase=0.9867;best_jaccard_exon=0.8656;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=9600;overlap_bp=3021;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000070764	.	ens_native	gene:ENSSSAG00000070764	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8213;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2653;overlap_bp=1754;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072873	.	ens_native	gene:ENSSSAG00000072873	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2473;overlap_bp=2473;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072882	.	ens_native	gene:ENSSSAG00000072882	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5805;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3168;overlap_bp=1084;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072911	.	ens_native	gene:ENSSSAG00000072911	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1649;overlap_bp=1649;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072913	.	ens_native	gene:ENSSSAG00000072913	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1021;overlap_bp=1021;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072921	.	ens_native	gene:ENSSSAG00000072921	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1134;overlap_bp=1134;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072925	.	ens_native	gene:ENSSSAG00000072925	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1228;overlap_bp=1228;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072927	.	ens_native	gene:ENSSSAG00000072927	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5735;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2992;note_split_or_merge_B=2;overlap_bp=1716;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072931	.	ens_native	gene:ENSSSAG00000072927	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.2858;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=2488;note_split_or_merge_B=2;overlap_bp=711;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072941	.	ens_native	gene:ENSSSAG00000112174	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3943;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=3530;overlap_bp=1392;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072944	.	ens_native	gene:ENSSSAG00000072944	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2889;overlap_bp=2453;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072951	.	ens_native	gene:ENSSSAG00000097550	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1144;overlap_bp=1092;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072981	.	ens_native	gene:ENSSSAG00000072981	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.8837;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4044;overlap_bp=1677;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072989	.	ens_native	gene:ENSSSAG00000095079	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.4844;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1988;overlap_bp=963;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000072997	.	ens_native	gene:ENSSSAG00000107467	.	best_coding=Red;best_jaccard_cds_phase=0.1673;best_jaccard_exon=0.1673;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1668;overlap_bp=279;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073076	.	ens_native	gene:ENSSSAG00000108321	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.5843;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=5276;overlap_bp=3083;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073039	.	ens_native	gene:ENSSSAG00000073039	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7745;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=9186;overlap_bp=4834;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073001	.	ens_native	gene:ENSSSAG00000073027	.	best_coding=Red;best_jaccard_cds_phase=0.2253;best_jaccard_exon=0.1402;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=6687;note_split_or_merge_B=2;overlap_bp=789;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073027	.	ens_native	gene:ENSSSAG00000073027	.	best_coding=Yellow;best_jaccard_cds_phase=0.7014;best_jaccard_exon=0.4343;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=6755;note_split_or_merge_B=2;overlap_bp=2521;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073023	.	ens_native	gene:ENSSSAG00000073023	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6881;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4394;overlap_bp=2682;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073022	.	ens_native	gene:ENSSSAG00000073022	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3799;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=11225;overlap_bp=4189;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073013	.	ens_native	gene:ENSSSAG00000073013	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1626;overlap_bp=1570;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073010	.	ens_native	gene:ENSSSAG00000099997	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3308;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2412;overlap_bp=798;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073006	.	ens_native	gene:ENSSSAG00000110571	.	best_coding=Yellow;best_jaccard_cds_phase=0.7005;best_jaccard_exon=0.3962;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1278;overlap_bp=437;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075295	.	ens_native	gene:ENSSSAG00000075295	.	best_coding=Green;best_jaccard_cds_phase=0.9948;best_jaccard_exon=0.9955;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1321;overlap_bp=1315;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075282	.	ens_native	gene:ENSSSAG00000075254	.	best_coding=Yellow;best_jaccard_cds_phase=0.5597;best_jaccard_exon=0.5597;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=1883;overlap_bp=1054;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075275	.	ens_native	gene:ENSSSAG00000075275	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6709;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2674;overlap_bp=1794;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075246	.	ens_native	gene:ENSSSAG00000099895	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6236;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=4119;overlap_bp=1794;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075244	.	ens_native	gene:ENSSSAG00000075244	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7168;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=2221;note_split_or_merge_A=2;overlap_bp=1592;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075244	.	ens_native	gene:ENSSSAG00000073203	.	antisense_overlap=0.0121;class=NotMapped;class_initial=NotMapped;exon_union_bp=7857;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=95;partner_countA=2;partner_countB=3;strand_match=0
gene	ens_lift	gene:ENSSSAG00000073203	.	ens_native	gene:ENSSSAG00000073203	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.7553;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=9276;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=3242;partner_countA=2;partner_countB=3;strand_match=1
gene	ens_lift	gene:ENSSSAG00000073083	.	ens_native	gene:ENSSSAG00000073203	.	antisense_overlap=0.0331;class=NotMapped;class_initial=NotMapped;exon_union_bp=8756;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=3;overlap_bp=290;partner_countA=2;partner_countB=3;strand_match=0
gene	ens_lift	gene:ENSSSAG00000073203	.	ens_native	gene:ENSSSAG00000073083	.	antisense_overlap=0.0094;class=NotMapped;class_initial=NotMapped;exon_union_bp=11170;note_antisense_conflict=1;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=105;partner_countA=2;partner_countB=2;strand_match=0
gene	ens_lift	gene:ENSSSAG00000073083	.	ens_native	gene:ENSSSAG00000073083	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6420;best_noncoding=NotMapped;class=Yellow;class_initial=Green;exon_union_bp=5646;note_split_or_merge_A=2;note_split_or_merge_B=2;overlap_bp=2157;partner_countA=2;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075303	.	ens_native	gene:ENSSSAG00000092755	.	best_coding=Yellow;best_jaccard_cds_phase=0.9644;best_jaccard_exon=0.9446;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=7650;overlap_bp=5676;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075903	.	ens_native	gene:ENSSSAG00000075903	.	best_coding=Yellow;best_jaccard_cds_phase=0.6824;best_jaccard_exon=0.6824;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=954;overlap_bp=651;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075460	.	ens_native	gene:ENSSSAG00000040232	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.6750;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=10321;overlap_bp=3234;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075422	.	ens_native	gene:ENSSSAG00000100786	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2424;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=6111;overlap_bp=1275;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075401	.	ens_native	gene:ENSSSAG00000075401	.	best_coding=Yellow;best_jaccard_cds_phase=0.7623;best_jaccard_exon=0.4004;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4188;overlap_bp=1698;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075395	.	ens_native	gene:ENSSSAG00000075395	.	best_coding=Yellow;best_jaccard_cds_phase=0.8703;best_jaccard_exon=0.3947;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=5208;overlap_bp=1894;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075388	.	ens_native	gene:ENSSSAG00000075388	.	best_coding=Yellow;best_jaccard_cds_phase=0.6003;best_jaccard_exon=0.6003;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=598;overlap_bp=359;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075316	.	ens_native	gene:ENSSSAG00000075316	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.5617;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=4832;overlap_bp=1892;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075937	.	ens_native	gene:ENSSSAG00000093964	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.2709;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=1495;overlap_bp=405;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075943	.	ens_native	gene:ENSSSAG00000090127	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.3779;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=2802;overlap_bp=1059;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000075945	.	ens_native	gene:ENSSSAG00000106032	.	best_coding=Red;best_jaccard_cds_phase=0.1282;best_jaccard_exon=0.1137;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=11410;overlap_bp=642;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000076280	.	ens_native	gene:ENSSSAG00000076280	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=0.9394;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=13626;overlap_bp=9871;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080855	.	ens_native	gene:ENSSSAG00000084947	.	best_coding=Red;best_jaccard_cds_phase=0.2598;best_jaccard_exon=0.2939;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1833;note_split_or_merge_A=2;overlap_bp=478;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080855	.	ens_native	gene:ENSSSAG00000080855	.	best_coding=Red;best_jaccard_cds_phase=0.1481;best_jaccard_exon=0.1481;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=1745;note_split_or_merge_A=2;overlap_bp=317;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080865	.	ens_native	gene:ENSSSAG00000080865	.	best_coding=Red;best_jaccard_cds_phase=0.3270;best_jaccard_exon=0.3270;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=477;overlap_bp=156;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080867	.	ens_native	gene:ENSSSAG00000080872	.	best_coding=Red;best_jaccard_cds_phase=0.1054;best_jaccard_exon=0.1054;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=8349;note_split_or_merge_B=2;overlap_bp=236;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080872	.	ens_native	gene:ENSSSAG00000080872	.	best_coding=Yellow;best_jaccard_cds_phase=0.5392;best_jaccard_exon=0.3193;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=8345;note_split_or_merge_B=2;overlap_bp=1527;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000009945	.	ens_native	gene:ENSSSAG00000009945	.	best_coding=Yellow;best_jaccard_cds_phase=0.9282;best_jaccard_exon=0.7028;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=4861;note_split_or_merge_A=2;overlap_bp=3381;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000009945	.	ens_native	gene:ENSSSAG00000114673	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.0543;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=6260;note_split_or_merge_A=2;overlap_bp=147;partner_countA=2;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080889	.	ens_native	gene:ENSSSAG00000092198	.	best_coding=Red;best_jaccard_cds_phase=0.0000;best_jaccard_exon=0.2153;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=6936;overlap_bp=1493;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080894	.	ens_native	gene:ENSSSAG00000080894	.	best_coding=Green;best_jaccard_cds_phase=1.0000;best_jaccard_exon=1.0000;best_noncoding=NotMapped;class=Green;class_initial=Green;exon_union_bp=414;overlap_bp=414;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080914	.	ens_native	gene:ENSSSAG00000080914	.	best_coding=Red;best_jaccard_cds_phase=0.1355;best_jaccard_exon=0.2848;best_noncoding=NotMapped;class=Red;class_initial=Red;exon_union_bp=10160;overlap_bp=2469;partner_countA=1;partner_countB=1;strand_match=1
gene	ens_lift	gene:ENSSSAG00000049755	.	ens_native	gene:ENSSSAG00000091966	.	best_coding=Yellow;best_jaccard_cds_phase=0.4755;best_jaccard_exon=0.2702;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=3216;note_split_or_merge_B=2;overlap_bp=669;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000080882	.	ens_native	gene:ENSSSAG00000091966	.	best_coding=NotMapped;best_jaccard_cds_phase=0.0467;best_jaccard_exon=0.0361;best_noncoding=NotMapped;class=NotMapped;class_initial=NotMapped;exon_union_bp=2878;note_split_or_merge_B=2;overlap_bp=104;partner_countA=1;partner_countB=2;strand_match=1
gene	ens_lift	gene:ENSSSAG00000049766	.	ens_native	gene:ENSSSAG00000049766	.	best_coding=Yellow;best_jaccard_cds_phase=0.5325;best_jaccard_exon=0.5325;best_noncoding=NotMapped;class=Yellow;class_initial=Yellow;exon_union_bp=5432;overlap_bp=1140;partner_countA=1;partner_countB=1;strand_match=1
